Id,Beneficiary_Name,Date,Direction,Amount,Description,Currency,Mcc,Kind,Catcode,code,parent_code,name
54741976,Wolt,05/27/2021 02:00:00,d,22.4,Food delivery,USD,5811,pmt,39,,,
54803074,Glovo,01/10/2021 01:00:00,d,47.1,Food delivery,USD,5811,pmt,39,,,
55000954,Glovo,09/20/2021 02:00:00,d,34.1,Food delivery,USD,5811,pmt,39,,,
55133330,Glovo,07/02/2021 02:00:00,d,30.1,Food delivery,USD,5811,pmt,39,,,
55206970,Glovo,05/23/2021 02:00:00,d,40.4,Food delivery,USD,5811,pmt,39,,,
55263919,Glovo,07/04/2021 02:00:00,d,29.5,Food delivery,USD,5811,pmt,39,,,
55472439,Wolt,01/21/2021 01:00:00,d,19.3,Food delivery,USD,5811,pmt,39,,,
55475831,Wolt,06/14/2021 02:00:00,d,27.6,Food delivery,USD,5811,pmt,39,,,
55666996,Wolt,06/01/2021 02:00:00,d,35.2,Food delivery,USD,5811,pmt,39,,,
55683973,Wolt,10/20/2021 02:00:00,d,24.7,Food delivery,USD,5811,pmt,39,,,
55734581,Wolt,03/06/2021 01:00:00,d,40.6,Food delivery,USD,5811,pmt,39,,,
56194708,Glovo,04/11/2021 02:00:00,d,24.2,Food delivery,USD,5811,pmt,39,,,
56241175,Wolt,06/08/2021 02:00:00,d,30.6,Food delivery,USD,5811,pmt,39,,,
56591253,Glovo,02/08/2021 01:00:00,d,41.5,Food delivery,USD,5811,pmt,39,,,
56670501,Wolt,05/17/2021 02:00:00,d,46.6,Food delivery,USD,5811,pmt,39,,,
56796132,Wolt,09/24/2021 02:00:00,d,36.4,Food delivery,USD,5811,pmt,39,,,
56822011,Glovo,11/03/2021 01:00:00,d,23,Food delivery,USD,5811,pmt,39,,,
56960364,Wolt,11/13/2021 01:00:00,d,39,Food delivery,USD,5811,pmt,39,,,
57150698,Glovo,04/25/2021 02:00:00,d,17.5,Food delivery,USD,5811,pmt,39,,,
57169461,Glovo,02/10/2021 01:00:00,d,30.6,Food delivery,USD,5811,pmt,39,,,
57240692,Glovo,08/21/2021 02:00:00,d,39.1,Food delivery,USD,5811,pmt,39,,,
57327406,Wolt,12/11/2021 01:00:00,d,46.9,Food delivery,USD,5811,pmt,39,,,
57430900,Glovo,09/11/2021 02:00:00,d,39.7,Food delivery,USD,5811,pmt,39,,,
57536214,Wolt,11/07/2021 01:00:00,d,49.3,Food delivery,USD,5811,pmt,39,,,
57650239,Glovo,12/27/2021 01:00:00,d,19.1,Food delivery,USD,5811,pmt,39,,,
57852212,Glovo,10/26/2021 02:00:00,d,15.7,Food delivery,USD,5811,pmt,39,,,
58040610,Glovo,04/14/2021 02:00:00,d,49.5,Food delivery,USD,5811,pmt,39,,,
58046641,Wolt,12/08/2021 01:00:00,d,20.7,Food delivery,USD,5811,pmt,39,,,
58058332,Glovo,03/05/2021 01:00:00,d,22,Food delivery,USD,5811,pmt,39,,,
58287808,Wolt,05/20/2021 02:00:00,d,21.6,Food delivery,USD,5811,pmt,39,,,
58556632,Wolt,12/21/2021 01:00:00,d,30,Food delivery,USD,5811,pmt,39,,,
59433187,Glovo,11/01/2021 01:00:00,d,21.6,Food delivery,USD,5811,pmt,39,,,
59623097,Glovo,08/10/2021 02:00:00,d,30.4,Food delivery,USD,5811,pmt,39,,,
59715866,Glovo,03/19/2021 01:00:00,d,39.1,Food delivery,USD,5811,pmt,39,,,
59799014,Wolt,04/04/2021 02:00:00,d,29,Food delivery,USD,5811,pmt,39,,,
60642645,Glovo,06/01/2021 02:00:00,d,41.4,Food delivery,USD,5811,pmt,39,,,
60833191,Wolt,06/24/2021 02:00:00,d,46.2,Food delivery,USD,5811,pmt,39,,,
61131546,Glovo,11/16/2021 01:00:00,d,48.8,Food delivery,USD,5811,pmt,39,,,
61972330,Glovo,12/17/2021 01:00:00,d,43.8,Food delivery,USD,5811,pmt,39,,,
61979670,Wolt,08/24/2021 02:00:00,d,15,Food delivery,USD,5811,pmt,39,,,
62185692,Wolt,07/04/2021 02:00:00,d,46.3,Food delivery,USD,5811,pmt,39,,,
62247645,Wolt,10/27/2021 02:00:00,d,15.1,Food delivery,USD,5811,pmt,39,,,
62403764,Wolt,01/10/2021 01:00:00,d,20.2,Food delivery,USD,5811,pmt,39,,,
62684206,Glovo,01/15/2021 01:00:00,d,48.9,Food delivery,USD,5811,pmt,39,,,
62686611,Wolt,03/15/2021 01:00:00,d,19.9,Food delivery,USD,5811,pmt,39,,,
62809479,Glovo,03/12/2021 01:00:00,d,22.8,Food delivery,USD,5811,pmt,39,,,
63017868,Glovo,02/24/2021 01:00:00,d,19.4,Food delivery,USD,5811,pmt,39,,,
63131923,Wolt,05/15/2021 02:00:00,d,17.6,Food delivery,USD,5811,pmt,39,,,
63189966,Wolt,10/12/2021 02:00:00,d,37.5,Food delivery,USD,5811,pmt,39,,,
63219460,Glovo,04/17/2021 02:00:00,d,15.2,Food delivery,USD,5811,pmt,39,,,
63503062,Wolt,07/15/2021 02:00:00,d,32.7,Food delivery,USD,5811,pmt,39,,,
63727508,Wolt,06/11/2021 02:00:00,d,16.7,Food delivery,USD,5811,pmt,39,,,
63826888,Glovo,01/25/2021 01:00:00,d,41.6,Food delivery,USD,5811,pmt,39,,,
64570414,Wolt,10/05/2021 02:00:00,d,35.8,Food delivery,USD,5811,pmt,39,,,
64704112,Wolt,10/02/2021 02:00:00,d,42.6,Food delivery,USD,5811,pmt,39,,,
64783618,Glovo,10/04/2021 02:00:00,d,45.2,Food delivery,USD,5811,pmt,39,,,
64956400,Glovo,08/27/2021 02:00:00,d,25.4,Food delivery,USD,5811,pmt,39,,,
65079418,Glovo,02/17/2021 01:00:00,d,17.1,Food delivery,USD,5811,pmt,39,,,
65815632,Wolt,12/06/2021 01:00:00,d,37.6,Food delivery,USD,5811,pmt,39,,,
66010387,Glovo,09/23/2021 02:00:00,d,20.2,Food delivery,USD,5811,pmt,39,,,
66405592,Wolt,08/13/2021 02:00:00,d,49.9,Food delivery,USD,5811,pmt,39,,,
66580403,Glovo,03/06/2021 01:00:00,d,36.8,Food delivery,USD,5811,pmt,39,,,
67126878,Glovo,02/27/2021 01:00:00,d,43.9,Food delivery,USD,5811,pmt,39,,,
67238049,Glovo,05/23/2021 02:00:00,d,34.8,Food delivery,USD,5811,pmt,39,,,
67414938,Wolt,06/21/2021 02:00:00,d,40.4,Food delivery,USD,5811,pmt,39,,,
67551085,Glovo,07/01/2021 02:00:00,d,24,Food delivery,USD,5811,pmt,39,,,
67938471,Glovo,10/28/2021 02:00:00,d,48.1,Food delivery,USD,5811,pmt,39,,,
67979945,Glovo,06/04/2021 02:00:00,d,28.9,Food delivery,USD,5811,pmt,39,,,
68026771,Wolt,06/13/2021 02:00:00,d,15.3,Food delivery,USD,5811,pmt,39,,,
68207272,Wolt,01/18/2021 01:00:00,d,38.3,Food delivery,USD,5811,pmt,39,,,
68396471,Glovo,11/25/2021 01:00:00,d,15.8,Food delivery,USD,5811,pmt,39,,,
68514521,Wolt,02/02/2021 01:00:00,d,15.5,Food delivery,USD,5811,pmt,39,,,
68755095,Glovo,12/12/2021 01:00:00,d,44.6,Food delivery,USD,5811,pmt,39,,,
69032602,Wolt,05/06/2021 02:00:00,d,47.2,Food delivery,USD,5811,pmt,39,,,
69117927,Wolt,06/23/2021 02:00:00,d,47.5,Food delivery,USD,5811,pmt,39,,,
69139972,Wolt,12/18/2021 01:00:00,d,30.1,Food delivery,USD,5811,pmt,39,,,
69142233,Wolt,12/04/2021 01:00:00,d,47.7,Food delivery,USD,5811,pmt,39,,,
69172653,Glovo,08/07/2021 02:00:00,d,36.3,Food delivery,USD,5811,pmt,39,,,
69611262,Glovo,11/02/2021 01:00:00,d,48.7,Food delivery,USD,5811,pmt,39,,,
69635201,Glovo,05/05/2021 02:00:00,d,18.6,Food delivery,USD,5811,pmt,39,,,
69742238,Wolt,08/19/2021 02:00:00,d,49.3,Food delivery,USD,5811,pmt,39,,,
69854485,Glovo,07/06/2021 02:00:00,d,22.6,Food delivery,USD,5811,pmt,39,,,
70081297,Glovo,10/22/2021 02:00:00,d,35.5,Food delivery,USD,5811,pmt,39,,,
70473238,Glovo,03/28/2021 01:00:00,d,15.2,Food delivery,USD,5811,pmt,39,,,
70632405,Glovo,01/17/2021 01:00:00,d,32,Food delivery,USD,5811,pmt,39,,,
70740505,Wolt,06/28/2021 02:00:00,d,41,Food delivery,USD,5811,pmt,39,,,
70889975,Glovo,02/03/2021 01:00:00,d,23.7,Food delivery,USD,5811,pmt,39,,,
71204698,Glovo,10/21/2021 02:00:00,d,45.1,Food delivery,USD,5811,pmt,39,,,
71233330,Glovo,01/01/2021 01:00:00,d,17,Food delivery,USD,5811,pmt,39,,,
71492996,Glovo,07/01/2021 02:00:00,d,39,Food delivery,USD,5811,pmt,39,,,
71708912,Wolt,10/17/2021 02:00:00,d,28.9,Food delivery,USD,5811,pmt,39,,,
71881460,Glovo,03/22/2021 01:00:00,d,21.8,Food delivery,USD,5811,pmt,39,,,
72500295,Wolt,06/16/2021 02:00:00,d,15.7,Food delivery,USD,5811,pmt,39,,,
72661802,Wolt,05/25/2021 02:00:00,d,27.9,Food delivery,USD,5811,pmt,39,,,
73137207,Glovo,11/07/2021 01:00:00,d,47.3,Food delivery,USD,5811,pmt,39,,,
73316470,Wolt,01/10/2021 01:00:00,d,21.6,Food delivery,USD,5811,pmt,39,,,
73429464,Wolt,09/21/2021 02:00:00,d,20.5,Food delivery,USD,5811,pmt,39,,,
73621891,Glovo,03/20/2021 01:00:00,d,29.3,Food delivery,USD,5811,pmt,39,,,
74089501,Glovo,06/05/2021 02:00:00,d,19.1,Food delivery,USD,5811,pmt,39,,,
74502677,Wolt,10/06/2021 02:00:00,d,24.9,Food delivery,USD,5811,pmt,39,,,
74907364,Wolt,09/09/2021 02:00:00,d,15.8,Food delivery,USD,5811,pmt,39,,,
75032417,Glovo,07/02/2021 02:00:00,d,44.6,Food delivery,USD,5811,pmt,39,,,
75119370,Glovo,06/04/2021 02:00:00,d,38.6,Food delivery,USD,5811,pmt,39,,,
75444294,Wolt,07/24/2021 02:00:00,d,20.7,Food delivery,USD,5811,pmt,39,,,
75906428,Glovo,09/07/2021 02:00:00,d,33.1,Food delivery,USD,5811,pmt,39,,,
75932511,Wolt,02/09/2021 01:00:00,d,26.7,Food delivery,USD,5811,pmt,39,,,
76063629,Glovo,07/14/2021 02:00:00,d,17.8,Food delivery,USD,5811,pmt,39,,,
76525894,Wolt,05/07/2021 02:00:00,d,16.9,Food delivery,USD,5811,pmt,39,,,
76544689,Wolt,04/12/2021 02:00:00,d,43.6,Food delivery,USD,5811,pmt,39,,,
76584333,Wolt,12/06/2021 01:00:00,d,41.5,Food delivery,USD,5811,pmt,39,,,
76988613,Glovo,03/16/2021 01:00:00,d,44,Food delivery,USD,5811,pmt,39,,,
77004257,Wolt,05/11/2021 02:00:00,d,28.9,Food delivery,USD,5811,pmt,39,,,
77428861,Glovo,11/03/2021 01:00:00,d,32.1,Food delivery,USD,5811,pmt,39,,,
77541439,Glovo,02/27/2021 01:00:00,d,44.4,Food delivery,USD,5811,pmt,39,,,
77672113,Glovo,01/24/2021 01:00:00,d,35.9,Food delivery,USD,5811,pmt,39,,,
77988353,Glovo,08/25/2021 02:00:00,d,17.3,Food delivery,USD,5811,pmt,39,,,
77995010,Wolt,08/02/2021 02:00:00,d,22.1,Food delivery,USD,5811,pmt,39,,,
78649843,Glovo,02/03/2021 01:00:00,d,26.4,Food delivery,USD,5811,pmt,39,,,
78768783,Wolt,02/24/2021 01:00:00,d,24.8,Food delivery,USD,5811,pmt,39,,,
79146361,Wolt,10/11/2021 02:00:00,d,37.8,Food delivery,USD,5811,pmt,39,,,
79283173,Wolt,03/24/2021 01:00:00,d,38.8,Food delivery,USD,5811,pmt,39,,,
79522957,Glovo,02/25/2021 01:00:00,d,26.7,Food delivery,USD,5811,pmt,39,,,
79633437,Wolt,02/23/2021 01:00:00,d,34.7,Food delivery,USD,5811,pmt,39,,,
79801658,Glovo,11/23/2021 01:00:00,d,50.9,Food delivery,USD,5811,pmt,39,,,
80018306,Wolt,05/24/2021 02:00:00,d,46.7,Food delivery,USD,5811,pmt,39,,,
80237628,Wolt,11/20/2021 01:00:00,d,21.7,Food delivery,USD,5811,pmt,39,,,
80437095,Wolt,06/12/2021 02:00:00,d,39.4,Food delivery,USD,5811,pmt,39,,,
80502762,Wolt,10/26/2021 02:00:00,d,38.9,Food delivery,USD,5811,pmt,39,,,
80551559,Wolt,05/01/2021 02:00:00,d,40.5,Food delivery,USD,5811,pmt,39,,,
80554166,Wolt,08/10/2021 02:00:00,d,17.1,Food delivery,USD,5811,pmt,39,,,
80802711,Wolt,01/27/2021 01:00:00,d,25.6,Food delivery,USD,5811,pmt,39,,,
81174489,Wolt,05/27/2021 02:00:00,d,36.6,Food delivery,USD,5811,pmt,39,,,
81496870,Glovo,01/27/2021 01:00:00,d,36.1,Food delivery,USD,5811,pmt,39,,,
81957044,Wolt,04/20/2021 02:00:00,d,32.6,Food delivery,USD,5811,pmt,39,,,
82009773,Glovo,09/08/2021 02:00:00,d,20.3,Food delivery,USD,5811,pmt,39,,,
82392179,Glovo,12/12/2021 01:00:00,d,24.2,Food delivery,USD,5811,pmt,39,,,
82557584,Glovo,11/27/2021 01:00:00,d,16.1,Food delivery,USD,5811,pmt,39,,,
82672832,Glovo,04/22/2021 02:00:00,d,39,Food delivery,USD,5811,pmt,39,,,
82754807,Wolt,04/02/2021 02:00:00,d,26.6,Food delivery,USD,5811,pmt,39,,,
83101157,Wolt,08/11/2021 02:00:00,d,39.1,Food delivery,USD,5811,pmt,39,,,
83279666,Glovo,06/27/2021 02:00:00,d,50.7,Food delivery,USD,5811,pmt,39,,,
83386978,Glovo,06/11/2021 02:00:00,d,33,Food delivery,USD,5811,pmt,39,,,
83389417,Wolt,07/01/2021 02:00:00,d,35.7,Food delivery,USD,5811,pmt,39,,,
83443227,Wolt,08/13/2021 02:00:00,d,26.2,Food delivery,USD,5811,pmt,39,,,
83836055,Wolt,04/23/2021 02:00:00,d,21.8,Food delivery,USD,5811,pmt,39,,,
84003434,Glovo,03/07/2021 01:00:00,d,39.3,Food delivery,USD,5811,pmt,39,,,
84071738,Wolt,10/21/2021 02:00:00,d,18.3,Food delivery,USD,5811,pmt,39,,,
84413223,Glovo,03/26/2021 01:00:00,d,17.3,Food delivery,USD,5811,pmt,39,,,
84738791,Glovo,09/04/2021 02:00:00,d,40.5,Food delivery,USD,5811,pmt,39,,,
84748806,Wolt,08/05/2021 02:00:00,d,41.3,Food delivery,USD,5811,pmt,39,,,
85566023,Wolt,12/27/2021 01:00:00,d,28.2,Food delivery,USD,5811,pmt,39,,,
85605629,Wolt,05/07/2021 02:00:00,d,48.8,Food delivery,USD,5811,pmt,39,,,
85696183,Glovo,08/28/2021 02:00:00,d,25.4,Food delivery,USD,5811,pmt,39,,,
85715522,Glovo,01/15/2021 01:00:00,d,26.8,Food delivery,USD,5811,pmt,39,,,
85764195,Glovo,10/07/2021 02:00:00,d,19.2,Food delivery,USD,5811,pmt,39,,,
85822229,Wolt,09/17/2021 02:00:00,d,36.1,Food delivery,USD,5811,pmt,39,,,
85911630,Wolt,09/25/2021 02:00:00,d,18.8,Food delivery,USD,5811,pmt,39,,,
86366332,Glovo,03/24/2021 01:00:00,d,48.1,Food delivery,USD,5811,pmt,39,,,
87296165,Wolt,02/07/2021 01:00:00,d,32.9,Food delivery,USD,5811,pmt,39,,,
87624165,Glovo,06/10/2021 02:00:00,d,34.8,Food delivery,USD,5811,pmt,39,,,
87991257,Glovo,01/11/2021 01:00:00,d,40.6,Food delivery,USD,5811,pmt,39,,,
87993781,Glovo,08/04/2021 02:00:00,d,44.8,Food delivery,USD,5811,pmt,39,,,
88185546,Glovo,06/01/2021 02:00:00,d,48.1,Food delivery,USD,5811,pmt,39,,,
88732506,Glovo,02/28/2021 01:00:00,d,29,Food delivery,USD,5811,pmt,39,,,
88965487,Wolt,03/27/2021 01:00:00,d,15.2,Food delivery,USD,5811,pmt,39,,,
89152762,Wolt,10/06/2021 02:00:00,d,26.4,Food delivery,USD,5811,pmt,39,,,
89154942,Glovo,12/25/2021 01:00:00,d,43.8,Food delivery,USD,5811,pmt,39,,,
89338217,Wolt,06/28/2021 02:00:00,d,50.3,Food delivery,USD,5811,pmt,39,,,
89356973,Glovo,04/24/2021 02:00:00,d,17.8,Food delivery,USD,5811,pmt,39,,,
89924962,Wolt,02/18/2021 01:00:00,d,28.5,Food delivery,USD,5811,pmt,39,,,
